order_id,event_id,total_tickets_sold,order_revenue
2531994520,120999100,1,25.0
2539855045,120999100,1,25.0
2551970390,120999100,1,25.0
2545084010,121004540,1,17.91
2583088335,121004540,2,35.82
2580884145,121052080,1,0.0
2604293915,121091555,2,0.0
2578248385,121136610,2,45.93
2580198020,121136610,2,32.85
2583927585,121136610,2,45.92
2589163080,121136610,3,69.12
2589705880,121136610,2,32.78
2592347280,121136610,1,16.45
2548438255,121166235,4,0.0
2548639215,121166235,3,0.0
2548709600,121166235,3,0.0
2548915500,121166235,3,0.0
2550537640,121166235,2,0.0
2550550130,121166235,2,0.0
2550681465,121166235,3,0.0
2551475080,121166235,2,0.0
2552485435,121166235,1,0.0
2552790955,121166235,1,0.0
2580320390,121177755,1,80.0
2560049310,121223030,1,0.0
2527679655,121231920,1,0.0
2529685745,121231920,2,0.0
2531063365,121231920,1,0.0
2531183935,121231920,1,0.0
2531664705,121231920,1,0.0
2531673195,121231920,1,0.0
2531717070,121231920,1,0.0
2531747155,121231920,1,0.0
2531796005,121231920,1,0.0
2532100025,121231920,1,0.0
2532623795,121231920,1,0.0
2532660385,121231920,1,0.0
2532676205,121231920,1,0.0
2533063580,121231920,1,0.0
2533321695,121231920,1,0.0
2533712860,121231920,1,0.0
2533753770,121231920,1,0.0
2534467215,121231920,1,0.0
2534496490,121231920,1,0.0
2534766150,121231920,1,0.0
2534923835,121231920,1,0.0
2535128990,121231920,1,0.0
2535280260,121231920,1,0.0
2536409315,121231920,2,0.0
2536522305,121231920,1,0.0
2538357825,121231920,1,0.0
2539084360,121231920,2,0.0
2540486795,121231920,1,0.0
2541646540,121231920,1,0.0
2541722430,121231920,1,0.0
2542499320,121231920,1,0.0
2543310025,121231920,1,0.0
2543467355,121231920,1,0.0
2557226285,121254195,1,0.0
2568428490,121254195,1,0.0
2569576550,121254195,1,0.0
2575370770,121254195,1,0.0
2582290095,121254195,1,0.0
2533309405,121264745,1,0.0
2530900075,121274985,1,0.0
2530908575,121274985,1,0.0
2530937480,121274985,1,0.0
2535792790,121274985,2,0.0
2536185085,121274985,2,0.0
2536424920,121274985,1,0.0
2544324645,121274985,1,0.0
2544747860,121274985,1,0.0
2548888430,121274985,2,23.38
2551177980,121274985,1,23.38
2552197310,121274985,1,0.0
2566474990,121285390,1,0.0
2592035675,121296765,1,0.0
2533204955,121362185,1,0.0
2558100635,121362185,1,0.0
2584317125,121362185,1,0.0
2596588685,121362185,1,0.0
2558967290,121362595,1,0.0
2561528060,121362595,1,0.0
2564156935,121362595,1,0.0
2567370240,121362595,1,0.0
2577795440,121362595,1,0.0
2581759535,121362595,1,0.0
2581896110,121362595,1,0.0
2582173420,121362595,1,0.0
2582723440,121362595,1,0.0
2544436445,121382700,1,8.46
2590484560,121386985,2,26.36
2595689710,121386985,1,13.18
2600485760,121386985,1,14.55
2547726510,121390545,1,0.0
2547729975,121390545,1,0.0
2547929960,121390545,1,0.0
2547980810,121390545,1,0.0
2548071775,121390545,1,0.0
2548168420,121390545,1,0.0
2548240355,121390545,1,0.0
2549506705,121390545,1,0.0
2549824610,121390545,1,0.0
2683068870,121390545,1,0.0
2683072355,121390545,1,0.0
2683076490,121390545,1,0.0
2532471945,121406290,3,180.0
2532477290,121406290,6,390.0
2542849905,121406290,4,250.0
2556879865,121406290,3,180.0
2557287445,121406290,2,110.0
2562561445,121406290,3,180.0
2570389805,121406290,3,180.0
2578561130,121406290,3,180.0
2621466770,121406290,3,180.0
2636999730,121406290,1,70.0
2654747595,121406290,4,250.0
2657086820,121406290,3,180.0
2661804980,121406290,3,180.0
2662515830,121406290,2,140.0
2680853650,121406290,2,140.0
2682140905,121406290,3,210.0
2682192250,121406290,2,140.0
2596628105,121441680,4,0.0
2717193345,121527125,2,25.0
2560853905,121527315,1,0.0
2547561750,121538065,1,14.22
2548557675,121538065,1,14.22
2552034885,121538065,1,14.17
2585836440,121555695,3,60.0
2676427250,121602460,2,0.0
2714577925,121602460,1,0.0
2559260995,121606510,2,13.67
2536364425,121612520,1,0.0
2533974280,121645310,1,0.0
2534180740,121645310,1,0.0
2534694750,121645310,1,0.0
2534941150,121645310,1,0.0
2537303050,121645310,1,0.0
2548227480,121645310,1,0.0
2548268660,121645310,1,0.0
2549881685,121645310,1,0.0
2537142315,121645405,2,0.0
2537471300,121645405,1,0.0
2538405850,121645405,1,0.0
2542053705,121645405,2,0.0
2545645585,121645405,1,0.0
2550162210,121645405,1,0.0
2550323815,121645405,1,0.0
2551576095,121645405,1,0.0
2555110935,121645405,1,0.0
2559539695,121645405,1,0.0
2564419140,121645405,1,0.0
2564888270,121645405,1,0.0
2537357315,121649290,1,0.0
2537382450,121649290,1,0.0
2538164715,121649290,1,0.0
2548661945,121649290,1,0.0
2549125315,121649290,1,0.0
2551269890,121649290,1,0.0
2553485585,121649290,1,0.0
2544236285,121660140,2,0.0
2544257430,121660140,1,0.0
2547147350,121660140,3,0.0
2562641665,121660140,3,0.0
2588028090,121660140,2,0.0
2597357635,121660140,3,0.0
2611778845,121660140,1,0.0
2537219345,121677610,2,0.0
2537221820,121677610,1,0.0
2592185930,121680520,1,0.0
2601823695,121680520,1,0.0
2604739345,121680520,1,0.0
2611108775,121680520,1,0.0
2550946785,121719015,1,0.0
2551207780,121719015,1,0.0
2569192870,121719015,1,0.0
2570969105,121719015,1,50.0
2575006425,121719015,1,0.0
2575014095,121719015,1,75.0
2575387575,121719015,1,0.0
2575498830,121719015,1,0.0
2575641480,121719015,1,0.0
2575778295,121719015,1,0.0
2576688235,121719015,1,0.0
2576693080,121719015,1,0.0
2576710085,121719015,1,200.0
2576934165,121719015,1,0.0
2577079740,121719015,1,0.0
2577218750,121719015,1,0.0
2577755935,121719015,1,0.0
2577839465,121719015,2,0.0
2579106560,121719015,1,0.0
2579518805,121719015,1,0.0
2579582515,121719015,1,0.0
2580534195,121719015,1,0.0
2581708685,121719015,1,0.0
2579473470,121810540,1,0.0
2566811685,121818725,2,0.0
2567317730,121818725,2,30.82
2540892905,121819460,1,20.99
2541707020,121819460,2,42.29
2537089080,121827080,1,0.0
2541441110,121827080,1,0.0
2548290380,121827080,1,0.0
2536756530,121827330,1,0.0
2536895670,121827330,1,0.0
2540950655,121827330,1,0.0
2548742725,121827330,1,0.0
2549315395,121827330,1,0.0
2551922760,121827330,1,0.0
2558118525,121827330,1,0.0
2559982135,121827330,1,0.0
2537993860,121851590,2,0.0
2553156325,121865895,1,20.0
2569420900,121884560,1,0.0
2536505355,121890690,2,0.0
2538881380,121890690,2,0.0
2539456450,121890690,2,0.0
2553544275,121890690,2,0.0
2546591560,121917810,1,0.0
2552905495,121917810,2,0.0
2554434705,121917810,1,0.0
2561319825,121917810,2,0.0
2628562560,121975685,2,73.66
2652595615,121975685,1,36.83
2652808540,121975685,1,36.83
2652824910,121975685,1,36.83
2546795335,121994550,2,26.36
2558405705,121994550,1,13.18
2538237710,122028850,1,25.66
2538886690,122028850,1,25.65
2538993555,122028850,1,25.65
2539238645,122028850,1,25.65
2545619300,122036275,1,7.83
2556002560,122036275,2,15.59
2572952755,122036275,1,8.02
2614120135,122036275,1,8.05
2625226390,122036275,1,7.93
2632726665,122074745,1,0.0
2697744415,122081380,1,0.0
2698014345,122081380,1,0.0
2712842490,122081380,5,0.0
2728674240,122081380,2,0.0
2729253220,122081380,1,0.0
2739941845,122081380,1,0.0
2734129220,122119450,4,0.0
2734129745,122119450,4,0.0
2734129875,122119450,2,0.0
2734131430,122119450,2,0.0
2734132555,122119450,4,0.0
2610402215,122120300,3,30.0
2623724615,122120300,9,173.51
2544343515,122147090,1,0.0
2544445380,122147090,1,0.0
2544507840,122147090,1,0.0
2544578990,122147090,1,0.0
2545208035,122147090,2,0.0
2547727595,122147090,2,0.0
2548067555,122147090,1,0.0
2563370825,122147090,1,0.0
2570135080,122147090,1,0.0
2574432600,122147090,1,0.0
2574433655,122147090,1,0.0
2578205525,122147090,1,0.0
2549359180,122188200,1,0.0
2554296610,122188200,1,0.0
2554934830,122188200,1,0.0
2555440935,122188200,1,0.0
2556700940,122188200,1,0.0
2557877320,122188200,1,0.0
2564400905,122188200,1,0.0
2568051275,122188200,1,0.0
2578618700,122188200,1,0.0
2583731610,122188200,1,0.0
2633116985,122188270,2,60.0
2638317850,122188270,2,440.0
2639679490,122188270,2,60.0
2640733975,122188270,2,60.0
2668819690,122224970,2,56.0
2673614540,122224970,2,56.0
2675126150,122224970,1,28.0
2680696695,122224970,1,28.0
2680891395,122224970,2,56.0
2683872810,122224970,2,56.0
2641009515,122311460,3,59.13
2647444825,122311460,1,37.1
2546547945,122419000,1,0.0
2547935625,122460700,1,0.0
2548105695,122460700,1,0.0
2548232480,122460700,1,0.0
2548321825,122460700,1,0.0
2548415930,122460700,1,0.0
2549683500,122460700,1,0.0
2558945665,122460700,1,0.0
2567409895,122460700,1,0.0
2575672160,122460700,1,0.0
2578839170,122460700,1,0.0
2578857525,122460700,1,0.0
2559921380,122469635,1,28.26
2565404810,122469635,1,960.05
2576954085,122469635,1,46.26
2578976550,122469635,2,92.52
2584574040,122469635,1,1930.05
2591794260,122469635,1,960.05
2595342355,122469635,1,46.26
2596995550,122469635,1,46.26
2545905920,122477815,1,0.0
2547190385,122530200,2,0.0
2561864150,122530200,1,10.0
2553933325,122546625,1,0.0
2583269005,122546625,1,0.0
2583793905,122546625,2,91.0
2599333955,122546625,1,330.82
2598680330,122559830,2,239.94
2550856170,122564555,1,0.0
2550856350,122564555,1,0.0
2550856450,122564555,1,0.0
2550856555,122564555,1,0.0
2550856575,122564555,1,0.0
2550856615,122564555,1,0.0
2550856630,122564555,1,0.0
2550856845,122564555,1,0.0
2550856860,122564555,1,0.0
2550856900,122564555,1,0.0
2550856905,122564555,1,0.0
2550856985,122564555,1,0.0
2550857020,122564555,1,0.0
2550857260,122564555,1,0.0
2550857355,122564555,1,0.0
2550857375,122564555,1,0.0
2550857475,122564555,1,0.0
2550857495,122564555,1,0.0
2550857555,122564555,1,0.0
2550857570,122564555,1,0.0
2550857595,122564555,1,0.0
2550857635,122564555,1,0.0
2550857715,122564555,1,0.0
2550857730,122564555,1,0.0
2550857915,122564555,1,0.0
2550857925,122564555,1,0.0
2550858180,122564555,1,0.0
2550858325,122564555,1,0.0
2550858675,122564555,1,0.0
2547282475,122658465,1,0.0
2547312170,122658465,1,0.0
2551319865,122658465,1,0.0
2559080555,122658465,1,0.0
2562050345,122658465,1,0.0
2562178250,122658465,1,0.0
2549321950,122747960,1,0.0
2583848900,122747960,1,0.0
2583939105,122747960,1,0.0
2565830720,122765035,1,125.0
2617532805,122765035,1,125.0
2554678690,122769495,1,0.0
2567813820,122769495,3,0.0
2548261585,122793450,3,0.0
2549119575,122793450,2,0.0
2577315920,122793450,2,0.0
2672439345,122801830,1,0.0
2675072290,122801830,1,0.0
2560053890,122808980,1,0.0
2561987285,122808980,1,0.0
2562016120,122808980,1,0.0
2562320515,122808980,2,0.0
2563376010,122808980,1,0.0
2564605065,122808980,1,0.0
2565356750,122808980,1,0.0
2565358890,122808980,1,0.0
2571211335,122808980,1,0.0
2572168985,122808980,1,0.0
2572742785,122808980,1,0.0
2580558895,122808980,1,0.0
2555547095,122813330,1,25.0
2571163490,122813330,1,25.0
2582557740,122813330,1,25.0
2585082775,122813330,2,50.0
2585656135,122813330,1,25.0
2590556625,122813330,2,50.0
2591811370,122813330,1,25.0
2592172705,122813330,2,50.0
2584884165,122886125,1,0.0
2556905225,122899865,1,0.0
2561652995,122899865,1,0.0
2561841285,122899865,1,0.0
2567011085,122899865,1,0.0
2575930730,122899865,1,0.0
2577108030,122899865,1,0.0
2577755670,122899865,1,0.0
2578501010,122899865,1,0.0
2578866070,122899865,1,0.0
2578982915,122899865,1,0.0
2579472590,122899865,2,0.0
2580237780,122899865,2,0.0
2550057265,122931005,3,0.0
2558903125,122948790,1,0.0
2575934880,122948790,1,0.0
2553067140,122981935,2,0.0
2565607510,123011340,1,25.0
2571052405,123011340,1,10.0
2634496475,123018580,1,0.0
2634507655,123018580,3,0.0
2641278815,123018580,1,11.8
2605972030,123225710,2,40.0
2607768585,123225710,1,100.0
2607977495,123225710,1,20.0
2610169085,123225710,1,100.0
2611130335,123225710,1,20.0
2611358565,123225710,3,0.0
2611361745,123225710,3,0.0
2611893240,123225710,3,54.0
2611981575,123225710,1,20.0
2612025675,123225710,1,20.0
2612239575,123225710,1,20.0
2612387585,123225710,1,20.0
2612393645,123225710,2,40.0
2612501870,123225710,1,20.0
2612597275,123225710,1,20.0
2656307715,123229675,1,0.0
2688700525,123236530,2,111.86
2688765940,123236530,2,111.86
2557749720,123262285,1,0.0
2571212240,123265690,1,0.0
2571212850,123265690,1,0.0
2571214060,123265690,1,0.0
2571214320,123265690,1,0.0
2571215125,123265690,1,0.0
2571216040,123265690,1,0.0
2571216280,123265690,1,0.0
2571216530,123265690,1,0.0
2571220645,123265690,1,0.0
2571220685,123265690,1,0.0
2571221125,123265690,1,0.0
2571221385,123265690,1,0.0
2571221495,123265690,1,0.0
2571221875,123265690,1,0.0
2571223005,123265690,1,0.0
2571227540,123265690,1,0.0
2571229905,123265690,1,0.0
2571231985,123265690,1,0.0
2571234995,123265690,1,0.0
2571238775,123265690,1,0.0
2571239840,123265690,1,0.0
2571241260,123265690,1,0.0
2571242860,123265690,1,0.0
2571244175,123265690,1,0.0
2571252365,123265690,1,0.0
2571258280,123265690,1,0.0
2571259030,123265690,1,0.0
2571260490,123265690,1,0.0
2571274680,123265690,1,0.0
2571307015,123265690,1,0.0
2571312785,123265690,1,0.0
2571322120,123265690,1,0.0
2571335730,123265690,1,0.0
2571349900,123265690,1,0.0
2571435950,123265690,1,0.0
2571446145,123265690,1,0.0
2571447345,123265690,1,0.0
2571498645,123265690,1,0.0
2572671505,123265690,1,0.0
2572751380,123265690,1,0.0
2572815465,123265690,1,0.0
2572819560,123265690,1,0.0
2572887105,123265690,1,0.0
2573085935,123265690,1,0.0
2573685205,123265690,1,0.0
2554162465,123271005,2,0.0
2557911600,123271005,1,0.0
2563543625,123271005,1,0.0
2563543830,123271005,1,0.0
2565811170,123271005,1,0.0
2565855400,123271005,1,0.0
2561985205,123417530,1,15.0
2562344770,123417530,4,60.0
2563488625,123417530,2,30.0
2563937915,123417530,2,30.0
2570641130,123417530,2,30.0
2577278020,123417530,2,30.0
2590893265,123417530,1,15.0
2590953025,123417530,1,15.0
2597479290,123417530,2,30.0
2598743020,123417530,2,30.0
2609487175,123417530,2,30.0
2613911490,123417530,1,15.0
2616695475,123417530,2,30.0
2619626200,123417530,2,30.0
2626183030,123417530,1,15.0
2627709720,123417530,1,15.0
2628246600,123417530,1,15.0
2629738540,123417530,2,30.0
2631775155,123417530,2,30.0
2632352065,123417530,1,15.0
2637674265,123417530,2,30.0
2637820005,123417530,1,18.0
2638292065,123417530,2,36.0
2638308020,123417530,2,36.0
2638344420,123417530,1,18.0
2638353275,123417530,2,36.0
2638419115,123417530,1,20.0
2638467870,123417530,2,40.0
2638479920,123417530,2,40.0
2638487550,123417530,1,19.4
2638487685,123417530,1,20.0
2638489820,123417530,1,19.4
2638490440,123417530,1,20.0
2638495640,123417530,1,19.4
2638500520,123417530,1,20.0
2638502800,123417530,1,19.4
2638523430,123417530,1,20.0
2651876475,123425685,9,0.0
2659617025,123425685,3,0.0
2558026525,123476680,1,0.0
2558187780,123476680,1,0.0
2558412235,123476680,1,0.0
2559479975,123476680,1,0.0
2559591645,123476680,1,0.0
2559593730,123476680,1,0.0
2559609900,123476680,1,0.0
2559664535,123476680,1,0.0
2559801995,123476680,1,0.0
2564465910,123476680,1,0.0
2566096085,123476680,1,0.0
2566154690,123476680,1,0.0
2567985510,123476680,1,0.0
2569580710,123476680,1,0.0
2569582385,123476680,1,0.0
2569616555,123476680,1,0.0
2571388375,123476680,1,0.0
2571458160,123476680,1,0.0
2576430470,123476680,1,0.0
2733409880,123519895,1,0.0
2733410295,123519895,1,0.0
2736593600,123519895,1,0.0
2743186820,123519895,1,0.0
2747074635,123519895,1,0.0
2763980930,123519895,1,0.0
2770249335,123519895,1,0.0
2784842785,123519895,1,0.0
2851942595,123519895,1,0.0
2598009635,123543360,1,80.0
2564459010,123547030,1,0.0
2575678720,123547030,1,0.0
2577516710,123547030,2,0.0
2577555500,123547030,1,0.0
2577799350,123547030,1,0.0
2578329080,123547030,2,0.0
2580030300,123547030,1,0.0
2580589070,123547030,1,0.0
2581188250,123547030,1,0.0
2585634285,123547030,1,0.0
2587129630,123547030,1,0.0
2588460085,123547030,1,0.0
2592158970,123547030,1,0.0
2568167300,123565190,1,20.0
2568184940,123565190,1,20.0
2574866255,123565190,1,20.0
2578376815,123565190,2,40.0
2579432215,123565190,1,20.0
2579628555,123565190,2,40.0
2579630610,123565190,2,40.0
2580301550,123565190,1,20.0
2580537290,123565190,2,40.0
2581102950,123565190,2,40.0
2581105840,123565190,1,20.0
2581115430,123565190,2,40.0
2575589380,123635115,2,0.0
2580489900,123635115,5,0.0
2563939425,123660195,3,0.0
2564798680,123660195,1,0.0
2561319905,123669110,1,0.0
2566820305,123669110,1,0.0
2568065825,123686880,1,15.84
2568076170,123686880,1,15.84
2570135450,123686880,1,15.84
2577726060,123686880,1,15.95
2577905830,123686880,1,15.95
2588120665,123686880,1,15.45
2598696325,123686880,1,15.5
2599880490,123686880,1,15.4
2600076410,123686880,1,15.4
2601982185,123686880,1,15.26
2613145525,123686880,1,15.36
2619740820,123686880,1,15.28
2621682585,123686880,1,15.35
2565784930,123690570,1,31.5
2566517410,123690570,1,31.53
2572998655,123690570,1,31.9
2573022085,123690570,1,31.9
2573404030,123690570,1,31.9
2573565780,123690570,1,31.9
2606363935,123690570,1,38.06
2606569610,123690570,1,38.06
2606984445,123690570,1,0.0
2608320375,123690570,1,38.05
2608379405,123690570,1,0.0
2608857200,123690570,1,38.05
2608875435,123690570,1,38.05
2610502960,123690570,1,0.0
2610505495,123690570,1,0.0
2610583945,123690570,1,38.55
2560261950,123709405,1,0.0
2562548745,123709405,1,0.0
2562599030,123709405,1,0.0
2564669360,123709405,1,0.0
2566689555,123709405,1,0.0
2566730830,123709405,1,0.0
2566750145,123709405,1,0.0
2567053670,123709405,2,0.0
2567282355,123709405,2,0.0
2573360930,123709405,1,0.0
2578187255,123709405,1,0.0
2579103625,123709405,2,0.0
2579328085,123709405,1,0.0
2580579170,123709405,1,0.0
2581861725,123709405,1,0.0
2581953180,123709405,1,0.0
2582364990,123709405,1,0.0
2586372750,123709405,1,0.0
2591011890,123709405,1,0.0
2591974765,123709405,1,0.0
2594999660,123709405,1,0.0
2595171205,123709405,1,0.0
2596547230,123709405,1,0.0
2667466305,123716730,1,0.0
2585277690,123721890,1,0.0
2571850325,123738135,3,0.0
2653575935,123745015,1,100.0
2653745890,123745015,5,440.0
2659149435,123745015,2,200.0
2667072600,123745015,2,200.0
2668515100,123745015,2,110.0
2668678825,123745015,2,200.0
2675477415,123745015,1,100.0
2681645020,123745015,2,0.0
2682163100,123745015,1,40.0
2682280790,123745015,1,100.0
2685384240,123745015,1,100.0
2691123485,123745015,3,120.0
2560409125,123762665,1,0.0
2575087600,123762665,1,0.0
2580138285,123762665,1,0.0
2591734130,123762665,1,0.0
2597610740,123762665,1,0.0
2570305405,123770415,1,250.0
2604456285,123770415,1,250.0
2613765125,123770415,1,250.0
2602818740,123788305,2,77.71
2568617145,123838740,2,0.0
2586150530,123838740,1,0.0
2630646725,123853285,2,28.26
2656034125,123895315,10,0.0
2564208355,123979985,1,0.0
2570622480,123979985,1,0.0
2574895180,123979985,2,0.0
2576577260,123979985,1,0.0
2579080425,123979985,1,0.0
2563786040,124002070,1,0.0
2576729810,124002070,2,0.0
2859502495,124025580,5,250.0
2890222980,124025580,1,50.0
2580966355,124031295,2,60.0
2595649570,124031295,1,0.0
2613921430,124031295,2,50.0
2667251435,124031295,2,60.0
2679582155,124031295,2,60.0
2687606570,124031295,1,30.0
2690473400,124031295,1,30.0
2693391970,124031295,1,25.0
2694361980,124031295,1,25.0
2694971830,124031295,2,60.0
2695316685,124031295,1,25.0
2696601560,124031295,1,30.0
2702329145,124031295,2,60.0
2702933870,124031295,1,30.0
2705465120,124031295,2,60.0
2706458555,124031295,1,30.0
2708221670,124031295,2,60.0
2709593125,124031295,8,0.0
2709683260,124031295,2,0.0
2709687795,124031295,2,0.0
2709688800,124031295,2,0.0
2709992195,124031295,1,30.0
2710792260,124031295,1,30.0
2711205830,124031295,4,120.0
2711268025,124031295,1,30.0
2711374285,124031295,4,120.0
2711891765,124031295,4,120.0
2712610255,124031295,2,60.0
2712668310,124031295,2,60.0
2712808920,124031295,1,30.0
2713812005,124031295,2,60.0
2714273665,124031295,2,60.0
2715942095,124031295,1,30.0
2716081380,124031295,1,30.0
2717362860,124031295,1,30.0
2717380620,124031295,1,30.0
2717588595,124031295,2,60.0
2717677195,124031295,2,60.0
2717694655,124031295,2,0.0
2717696660,124031295,2,0.0
2717755045,124031295,1,30.0
2719308935,124031295,2,50.0
2719781820,124031295,1,30.0
2719962970,124031295,1,30.0
2720458820,124031295,1,30.0
2720483670,124031295,2,60.0
2720825300,124031295,2,60.0
2720887710,124031295,1,30.0
2721196525,124031295,2,60.0
2721590150,124031295,1,30.0
2721917810,124031295,2,60.0
2722049790,124031295,1,30.0
2722064560,124031295,2,60.0
2722229230,124031295,2,60.0
2723053695,124031295,1,35.0
2723114920,124031295,2,70.0
2723401675,124031295,1,35.0
2723583065,124031295,1,0.0
2723675280,124031295,1,35.0
2723697385,124031295,3,105.0
2723704175,124031295,1,0.0
2723733365,124031295,2,70.0
2723871025,124031295,1,35.0
2724892300,124031295,1,35.0
2725209325,124031295,2,70.0
2725378980,124031295,1,0.0
2725417440,124031295,1,35.0
2725425355,124031295,2,70.0
2725610415,124031295,2,70.0
2725666960,124031295,1,35.0
2725691360,124031295,1,35.0
2725712335,124031295,1,35.0
2726167965,124031295,1,0.0
2726357370,124031295,1,38.0
2726358715,124031295,2,76.0
2726656925,124031295,2,76.0
2726686200,124031295,2,0.0
2726728705,124031295,2,76.0
2726744975,124031295,2,76.0
2726748845,124031295,1,38.0
2726763470,124031295,1,38.0
2726815815,124031295,1,38.0
2727070265,124031295,1,38.0
2727141800,124031295,2,76.0
2727169940,124031295,1,38.0
2727294800,124031295,1,38.0
2727306535,124031295,1,38.0
2727341510,124031295,1,38.0
2727356580,124031295,1,38.0
2727367840,124031295,1,38.0
2727378150,124031295,2,76.0
2727427960,124031295,1,38.0
2727442690,124031295,1,38.0
2564462625,124235895,1,0.0
2564621390,124235895,1,0.0
2565703925,124302495,3,0.0
2566709795,124302495,1,0.0
2717303530,124304490,2,0.0
2745968200,124304490,2,0.0
2946677340,124304490,2,0.0
2566034235,124312730,2,0.0
2570053645,124312730,1,0.0
2572959000,124312730,1,0.0
2567755385,124377335,1,0.0
2566518290,124427200,1,0.0
2718249460,124441255,1,0.0
2720414985,124441255,1,0.0
2775865120,124441255,1,0.0
2777649910,124441255,1,0.0
2788625250,124441255,1,0.0
2789160365,124441255,1,0.0
2791687655,124441255,1,0.0
2792371995,124441255,1,0.0
2793839830,124441255,1,0.0
2795931085,124441255,1,0.0
2797060410,124441255,1,0.0
2800375375,124441255,1,0.0
2801548800,124441255,1,0.0
2801647845,124441255,1,0.0
2803813080,124441255,1,0.0
2803842815,124441255,1,0.0
2803892095,124441255,1,0.0
2803917170,124441255,1,0.0
2804308035,124441255,1,0.0
2805923950,124441255,1,0.0
2806366615,124441255,1,0.0
2806749485,124441255,1,0.0
2806794340,124441255,1,0.0
2807091260,124441255,1,0.0
2591783410,124449830,2,0.0
2608323980,124449830,2,0.0
2619793695,124449830,2,0.0
2622983070,124449830,2,0.0
2636921275,124449830,4,0.0
2649832025,124449830,2,35.47
2656057565,124449830,2,0.0
2656750145,124449830,1,0.0
2659919510,124449830,1,10.51
2666102225,124449830,2,0.0
2666110680,124449830,2,0.0
2669213910,124449830,3,31.68
2669816780,124449830,2,21.12
2669947255,124449830,2,21.12
2670038035,124449830,1,0.0
2595203400,124465470,2,0.0
2608026090,124465470,1,0.0
2654267890,124505015,1,0.0
2567508835,124513850,6,0.0
2573513630,124513850,12,0.0
2579749910,124513850,4,0.0
2582845475,124513850,5,0.0
2591128570,124513850,3,0.0
2592627445,124513850,4,0.0
2594153690,124513850,6,0.0
2595175870,124513850,3,0.0
2600073680,124513850,1,0.0
2602691000,124513850,2,0.0
2604916760,124513850,2,0.0
2607843090,124513850,10,0.0
2611594040,124513850,2,0.0
2613000600,124513850,5,0.0
2613710665,124513850,3,0.0
2616048225,124513850,2,0.0
2620184545,124513850,2,0.0
2623317010,124513850,1,0.0
2623510555,124513850,1,0.0
2664969655,124513850,1,0.0
2579161055,124552630,1,0.0
2579850570,124552630,1,0.0
2604809685,124625935,1,0.0
2657750210,124625935,1,0.0
2657851205,124625935,1,0.0
2657933005,124625935,1,0.0
2665737740,124625935,1,0.0
2665981765,124625935,1,0.0
2570353900,124645070,1,0.0
2584768405,124645070,1,0.0
2592214245,124645070,1,0.0
2592239385,124645070,1,0.0
2600044130,124645070,1,0.0
2600433965,124645070,1,0.0
2605854580,124645070,1,0.0
2605903425,124645070,1,0.0
2608727035,124645070,1,0.0
2625835270,124645070,1,0.0
2629147355,124645070,1,0.0
2631588465,124645070,1,0.0
2686108065,124678045,1,59.52
2800948795,124678045,1,74.73
2824774890,124678045,1,60.08
2580208990,124723145,1,0.0
2580385465,124723145,1,0.0
2581620670,124723145,1,0.0
2581621445,124723145,1,0.0
2581679890,124723145,1,0.0
2581829245,124723145,1,0.0
2582899455,124723145,1,0.0
2583082595,124723145,1,0.0
2584365920,124723145,1,0.0
2601329145,124723145,1,0.0
2601373475,124723145,1,0.0
2607351295,124723145,1,0.0
2572394510,124797560,4,0.0
2582615290,124797560,2,0.0
2584909215,124797560,1,0.0
2586180005,124797560,2,0.0
2572331105,124845900,1,0.0
2574416020,124845900,1,0.0
2574596570,124845900,1,0.0
2576209660,124845900,2,0.0
2583545035,124845900,2,0.0
2585779985,124845900,1,0.0
2586852980,124845900,1,0.0
2593590845,124845900,1,0.0
2595346165,124845900,1,0.0
2597349320,124845900,1,0.0
2601843120,124934535,2,0.0
2663715385,124955260,6,0.0
2668704830,124955260,3,0.0
2647388495,125073095,1,0.0
2656012625,125073095,1,0.0
2661555345,125073095,2,0.0
2688334705,125073095,1,0.0
2711675360,125073095,1,0.0
2723362295,125073095,2,0.0
2727017835,125073095,1,0.0
2731178275,125073095,1,0.0
2732126330,125073095,2,0.0
2734367955,125073095,1,0.0
2743673950,125073095,1,0.0
2746758120,125073095,1,0.0
2755612445,125073095,1,0.0
2762473620,125073095,1,0.0
2768168200,125073095,1,0.0
2771928115,125073095,1,0.0
2773134475,125073095,1,0.0
2775973530,125073095,1,0.0
2776796360,125073095,1,0.0
2778157340,125073095,1,0.0
2738228130,125147430,1,23.65
2746362720,125147430,1,23.42
2764698705,125147430,2,46.29
2769568875,125147430,1,23.22
2773244690,125147430,2,46.03
2776942530,125147430,3,69.38
2646260925,125180385,2,60.0
2646845375,125180385,1,30.0
2647336635,125180385,1,30.0
2651782235,125180385,1,30.0
2651977615,125180385,1,30.0
2653417930,125180385,1,30.0
2653487705,125180385,1,30.0
2653708450,125180385,1,30.0
2653935770,125180385,1,30.0
2583351920,125192675,2,77.59
2595682110,125192675,2,77.54
2596625760,125192675,2,77.5
2602850210,125192675,1,19.07
2575769815,125292235,1,0.0
2600429010,125292235,3,0.0
2616160860,125292235,1,0.0
2588646195,125311455,1,0.0
2588948585,125311455,1,0.0
2588564390,125338585,1,0.0
2669427950,125350840,1,98.43
2670580455,125350840,1,98.45
2681075285,125350840,1,96.47
2682061675,125350840,1,81.94
2682116395,125350840,1,96.98
