organizer_id,signup_country,signup_date,first_event_create_date,first_publish_date,first_paid_publish_date,total_events_published,first_event_category,first_event_country,lifetime_revenue,lifetime_tickets
474144715,UK,2014-03-28,2014-03-28,2014-10-31,,477,,,0.0,9144
474378555,USA,2014-03-28,2014-10-06,2014-10-06,,10,Other,US,0.0,590
474583255,USA,2014-03-28,2014-03-28,2014-03-28,2014-03-28,143,,,4589.47,63
474875245,USA,2014-03-29,2015-02-16,2015-02-16,2015-02-16,74,Family & Education,US,2320.0,61
475108035,USA,2014-03-30,2014-03-30,2014-03-30,,634,Business & Professional,US,0.0,3812
475336425,USA,2014-03-30,2014-03-30,2014-04-06,,25,,,0.0,1706
475338195,USA,2014-03-30,2014-03-30,2014-03-30,2015-03-27,273,Charity & Causes,,0.0,217
475379295,USA,2014-03-30,2014-03-31,2014-03-31,2015-03-27,30,Science & Technology,FI,4765.85,383
475544015,USA,2014-03-31,2014-03-31,2014-03-31,2014-03-31,79,Business & Professional,GG,81548.06,3211
475626925,USA,2014-03-31,2014-03-31,2014-03-31,,561,Family & Education,,0.0,2907
475648905,USA,2014-03-31,2016-01-20,2016-01-20,2016-01-20,4,Other,US,1748.56,35
475713525,USA,2014-03-31,2014-03-31,2016-03-28,2016-03-28,1,Food & Drink,US,871.02,13
475807915,USA,2014-03-31,2014-05-16,2014-06-11,,633,,US,0.0,8260
476035855,USA,2014-03-31,2014-03-31,2014-04-01,2014-04-01,282,Sports & Fitness,US,5285.0,193
476067665,Australia,2014-03-31,2014-04-13,2014-04-14,,643,Other,AU,0.0,3926
476262685,USA,2014-04-01,2014-11-11,2014-11-11,,62,,,0.0,4
476305905,UK,2014-04-01,2014-04-01,2014-04-01,2014-05-12,293,Other,GB,7712.61,2753
476419125,USA,2014-04-01,2014-04-02,2014-04-02,,357,Charity & Causes,US,0.0,6026
476452575,UK,2014-04-01,2014-06-09,2014-06-09,,26,Science & Technology,GB,0.0,1873
476493005,USA,2014-04-01,2015-04-30,2015-04-30,,6,Other,,0.0,22
476509075,UK,2014-04-01,2015-02-23,2015-02-26,2015-02-26,3,Business & Professional,GB,470.41,25
476841155,USA,2014-04-01,2016-01-29,2016-10-02,2016-10-02,1,,US,26.58,1
476841945,USA,2014-04-01,2014-04-01,2014-04-01,2014-04-01,2,Family & Education,US,20.0,14
476989235,USA,2014-04-01,2014-04-01,2014-04-01,2014-04-01,62,Business & Professional,US,6135.91,2729
477167135,USA,2014-04-02,2014-04-02,2014-04-02,2014-05-14,269,Business & Professional,US,2326.18,681
477267645,Netherlands,2014-04-02,2014-04-02,2014-04-02,,1,,NL,0.0,34
477423725,UK,2014-04-02,2014-11-17,2014-11-17,,55,,GB,0.0,766
477492155,USA,2014-04-02,2014-09-05,2014-09-05,2014-09-05,56,,,1598.22,45
477593805,Canada,2014-04-02,2014-04-02,2014-04-02,,55,,CA,0.0,246
477779855,USA,2014-04-02,2014-05-07,2014-05-07,,2,,,0.0,1
477869505,USA,2014-04-03,2014-04-04,2014-04-09,2015-11-25,58,,,880.32,3191
477893695,UK,2014-04-03,2014-04-03,2014-04-03,2014-08-13,179,,GB,5315.49,7867
477897515,UK,2014-04-03,2014-12-18,2014-12-18,2014-12-18,40,Food & Drink,GB,899.67,6
477906775,USA,2014-04-03,2014-04-03,2014-04-03,2015-07-26,40,Film & Media & Entertainment,US,225.93,110
477954255,UK,2014-04-03,2014-04-24,2014-04-24,2014-04-30,206,Health & Wellness,,21950.4,1189
477964165,UK,2014-04-03,2014-04-03,2014-05-20,2014-05-20,10,Science & Technology,GB,20260.85,1132
477993915,UK,2014-04-03,2014-10-29,2014-10-29,,221,,GB,0.0,2988
478013135,USA,2014-04-03,2014-04-04,2014-04-04,,829,,US,0.0,9795
478052725,UK,2014-04-03,2014-09-10,2014-09-24,,40,Music,GB,0.0,143
478268805,Canada,2014-04-03,2015-03-15,2015-03-15,2015-10-02,6,Health & Wellness,CA,0.0,1
478330715,USA,2014-04-03,2014-04-03,2014-04-04,2014-04-04,6,Government & Politics,US,11498.15,718
478429755,USA,2014-04-03,2014-04-03,2014-04-03,2014-04-03,100,Sports & Fitness,US,236797.36,1928
478532475,USA,2014-04-03,2014-04-03,2014-04-03,,2,Community & Culture,,,0
478618685,Singapore,2014-04-03,2014-04-03,2014-04-03,,11,,,0.0,3
478717635,USA,2014-04-04,2014-04-04,2014-04-04,2014-04-04,1,Family & Education,,,0
478740755,UK,2014-04-04,2014-04-04,2014-04-04,,663,,GB,0.0,5610
478745845,USA,2014-04-04,2014-06-23,2014-06-23,,241,Family & Education,US,0.0,16
478779025,UK,2014-04-04,2014-04-05,2014-04-05,2016-05-28,11,Fashion & Beauty,GB,1427.02,346
478834245,USA,2014-04-04,2014-09-04,2014-09-04,2014-09-04,38,Hobbies & Special Interest,US,2734.63,37
478878315,USA,2014-04-04,2015-09-25,2015-09-25,,3,Other,,0.0,19
478892885,Italy,2014-04-04,2014-04-04,2014-04-04,2014-04-04,202,Business & Professional,IT,224.68,126
479072055,USA,2014-04-04,2014-04-04,2014-10-30,2014-10-30,161,Film & Media & Entertainment,US,414.22,12
479141325,USA,2014-04-04,2014-04-04,2014-04-04,,15,,US,0.0,26
479525575,USA,2014-04-05,2014-04-16,2014-04-21,2014-04-21,1,,US,559.88,7
479715865,USA,2014-04-05,2014-04-05,2014-04-05,,3755,,US,16.92,4186
479775475,Canada,2014-04-05,2014-04-06,2014-04-07,2014-04-07,167,Hobbies & Special Interest,CA,78452.18,1134
479962695,USA,2014-04-06,2014-04-06,2014-04-06,,34,Religion & Spirituality,US,0.0,892
480201825,UK,2014-04-07,2014-06-19,2014-06-19,,23,,GB,0.0,648
480632715,Ireland,2014-04-07,2014-07-10,2014-07-14,2014-07-14,48,Health & Wellness,IE,10037.59,48
481017785,UK,2014-04-08,2014-04-08,2014-06-05,,13,Business & Professional,DK,0.0,152
481084485,UK,2014-04-08,2014-10-27,2014-10-27,2014-10-27,83,Health & Wellness,GB,1244.47,424
481218725,USA,2014-04-08,2014-04-08,2014-04-08,2014-04-08,202,Home & Lifestyle,US,,0
481404585,USA,2014-04-08,2014-06-03,2014-06-03,2014-06-03,17,Music,US,121.98,3
481407575,USA,2014-04-08,2014-04-08,2014-04-08,2014-04-08,2,,,270.0,6
481440585,USA,2014-04-08,2014-04-08,2014-04-15,,43,,US,0.0,503
481518605,USA,2014-04-08,2016-09-21,2016-09-21,2016-09-21,119,Sports & Fitness,US,,0
481529575,USA,2014-04-08,2015-07-10,2015-07-13,,4,,US,0.0,90
481583735,USA,2014-04-08,2015-06-18,2015-06-23,2015-06-23,7,Charity & Causes,US,25565.19,209
481621935,Australia,2014-04-08,2014-05-04,2014-05-04,,64,,AU,0.0,1478
481698915,USA,2014-04-08,2015-12-07,2015-12-07,,1,,,0.0,10
481745085,USA,2014-04-08,2014-04-08,2014-04-09,,36,Family & Education,US,0.0,595
481842125,USA,2014-04-09,2014-04-09,2014-04-09,2016-09-20,32,Business & Professional,TR,4.68,957
481914805,Australia,2014-04-09,2014-08-07,2015-01-18,2015-01-18,75,,,4.11,3
481927245,USA,2014-04-09,2014-04-09,2014-04-09,,6,,,0.0,5
481998955,UK,2014-04-09,2014-04-09,2014-04-25,,1104,,GB,0.0,15562
482021295,USA,2014-04-09,2014-04-09,2014-04-09,2014-04-09,24,Business & Professional,US,11684.29,623
482128185,Canada,2014-04-09,2014-04-09,2014-04-09,,8,,CA,0.0,19
482234585,USA,2014-04-09,2014-04-09,2014-04-09,2014-04-09,43,Charity & Causes,US,42287.21,722
482359235,USA,2014-04-09,2014-04-09,2014-04-17,2014-06-12,70,,US,987.6,1063
482373445,USA,2014-04-09,2014-04-09,2014-04-09,,8,,US,0.0,276
482585585,USA,2014-04-09,2014-04-09,2014-04-09,2015-08-10,79,,HK,23.4,30
482613395,Australia,2014-04-09,2014-04-09,2014-04-09,2016-05-12,170,,AU,14964.4,1425
482832375,UK,2014-04-10,2014-04-10,2014-04-10,2015-09-07,12015,Community & Culture,GB,0.0,51
483529865,Ireland,2014-04-11,2014-04-11,2014-04-14,2015-11-10,55,,IE,0.0,2520
483541315,Singapore,2014-04-11,2014-12-13,2014-12-14,2014-12-14,945,Performing & Visual Arts,SG,60.74,6689
483645415,USA,2014-04-11,2014-11-18,2014-11-18,2014-11-18,4,Performing & Visual Arts,US,627.5,16
484181895,Australia,2014-04-11,2014-04-11,2014-04-11,2014-04-11,2194,Business & Professional,AU,12646.65,5705
484285815,Australia,2014-04-12,2014-04-12,2014-04-12,2014-04-12,40,Hobbies & Special Interest,AU,338.37,45
484369315,USA,2014-04-12,2015-10-21,2015-10-21,2015-10-21,24,Family & Education,US,261.66,5
484485795,USA,2014-04-12,2016-08-04,2016-08-04,2016-08-04,126,Music,US,0.0,17
484525675,USA,2014-04-12,2015-04-20,2015-04-20,2016-11-07,142,Business & Professional,SG,0.0,56
484943355,UK,2014-04-14,2014-04-14,2014-05-13,,289,,,0.0,1363
485163385,USA,2014-04-14,2014-04-14,2014-04-14,,23,,US,0.0,163
485216735,UK,2014-04-14,2014-04-14,2014-04-14,2014-12-01,51,Music,,2209.41,63
485237285,USA,2014-04-14,2016-04-06,2016-04-11,2016-04-11,34,,,,0
485362655,Germany,2014-04-14,2014-04-14,2014-04-19,2014-04-19,26,Religion & Spirituality,DE,929757.17,5654
485709525,Hong Kong,2014-04-15,2014-05-12,2014-05-12,2015-05-12,20,Film & Media & Entertainment,HK,6774.24,1647
485728955,UK,2014-04-15,2015-12-09,2015-12-09,,1,,GB,,0
485840675,USA,2014-04-15,2014-04-22,2014-04-22,,102,Performing & Visual Arts,US,0.0,983
485895525,Australia,2014-04-15,2014-04-15,2014-04-15,2014-04-15,3445,Health & Wellness,AU,0.0,5
485948515,USA,2014-04-15,2014-04-15,2014-04-15,2014-04-15,8,Performing & Visual Arts,US,14778.73,66
486018915,USA,2014-04-15,2014-10-12,2014-10-12,2014-10-12,94,Performing & Visual Arts,US,1520.0,11
486294495,USA,2014-04-15,2014-04-28,2014-04-28,2014-06-09,37,Family & Education,US,3547.89,268
486347675,USA,2014-04-15,2015-07-27,2015-07-27,,5,,US,0.0,3
486486365,UK,2014-04-16,2014-05-27,2014-05-27,2016-05-03,211,Business & Professional,GB,2549.98,820
487070865,USA,2014-04-16,2014-04-16,2014-04-16,2014-07-26,54,Charity & Causes,US,30272.63,1328
487089215,Australia,2014-04-16,2014-04-16,2014-04-16,,2269,,AU,0.0,6201
487187315,Australia,2014-04-16,2015-09-13,2015-09-13,,248,,,0.0,2900
487350085,UK,2014-04-17,2014-04-17,2014-04-17,,10,Other,GB,0.0,165
487420515,New Zealand,2014-04-17,2016-01-16,2016-01-16,2016-01-16,10,Film & Media & Entertainment,US,3230.0,185
487490625,USA,2014-04-17,2015-06-26,2015-06-26,,2,,US,0.0,66
487601485,USA,2014-04-17,2014-04-17,2014-04-17,2014-04-17,118,,,517396.19,1547
487654355,USA,2014-04-17,2014-06-19,2014-06-19,2014-06-19,401,Music,US,47281.91,923
487691315,UK,2014-04-17,2014-04-17,2014-04-17,2014-04-17,131,Hobbies & Special Interest,GB,35281.62,661
487712165,USA,2014-04-17,2014-05-11,2014-06-03,,13,Health & Wellness,US,0.0,1155
487963335,USA,2014-04-18,2014-04-18,2014-04-30,,1209,Other,US,1.0,14503
488042465,USA,2014-04-18,2014-04-25,2014-04-25,2014-12-01,549,,US,577664.26,19558
488085405,USA,2014-04-18,2014-04-18,2014-05-05,2014-05-05,4589,,US,497716.62,29653
488503725,Italy,2014-04-19,2015-11-18,2015-11-18,,156,,IT,0.0,27
488513235,USA,2014-04-19,2014-06-18,2014-06-18,2014-06-18,14,Community & Culture,US,1600.0,48
488646045,USA,2014-04-19,2014-04-19,2014-04-19,2014-04-19,5,,US,0.0,75
488842565,USA,2014-04-20,2015-02-17,2015-02-17,2015-02-17,5,Music,US,90.0,9
488878015,UK,2014-04-20,2014-04-20,2014-04-20,2014-04-20,80,Performing & Visual Arts,,109956.25,2289
488889645,UK,2014-04-20,2014-07-03,2014-07-03,2014-07-03,207,Business & Professional,GB,74.94,2
488942375,Italy,2014-04-20,2014-04-20,2014-04-20,,73,Community & Culture,IT,0.0,357
489044975,France,2014-04-20,2014-04-24,2014-04-24,2014-04-24,2,,,,0
489126785,USA,2014-04-21,2015-02-19,2015-02-19,,424,,US,0.0,381
489267305,UK,2014-04-21,2014-04-21,2014-04-21,2014-04-21,1,,,,0
489336765,USA,2014-04-21,2015-01-27,2015-02-02,,173,,US,0.0,2058
489492405,USA,2014-04-21,2016-11-17,2016-11-17,,83,,US,0.0,253
489498945,USA,2014-04-21,2014-05-01,2014-07-02,2014-07-02,5,Charity & Causes,US,6958.31,129
489535495,Australia,2014-04-21,2014-04-21,2014-04-21,,58,,AU,0.0,961
489799295,Singapore,2014-04-22,2014-04-22,2014-04-23,2015-01-04,45,Religion & Spirituality,SG,0.0,1654
489804055,France,2014-04-22,2014-04-22,2014-04-22,2014-09-11,6,Business & Professional,FR,0.0,9
490000115,USA,2014-04-22,2014-09-25,2014-09-26,2014-09-26,307,Music,US,43915.7,4622
490082315,USA,2014-04-22,2016-05-19,2016-05-19,,8,Community & Culture,US,0.0,70
490151405,USA,2014-04-22,2014-06-24,2014-07-02,2014-08-28,1267,Film & Media & Entertainment,US,81.54,13059
490170055,USA,2014-04-22,2014-04-22,2014-04-22,,956,,,0.0,618
490171215,UK,2014-04-22,2014-04-22,2014-04-22,2014-04-22,39,Music,,53179.33,1328
490402265,USA,2014-04-22,2014-04-22,2014-05-28,2014-05-28,57,,US,630.0,1216
490536605,USA,2014-04-22,2014-04-22,2014-04-22,2014-08-21,128,Film & Media & Entertainment,US,2279.0,8958
490695515,France,2014-04-23,2014-04-23,2014-04-23,,2,,,0.0,6
490993445,USA,2014-04-23,2014-04-23,2014-04-23,2014-04-23,10684,Sports & Fitness,US,400526.64,21348
491392955,Canada,2014-04-23,2014-04-23,2014-04-23,2014-04-27,83,Other,CA,0.0,59
491496015,France,2014-04-24,2016-02-27,2016-02-27,,34,,TN,0.0,173
491546125,USA,2014-04-24,2015-07-30,2015-07-30,,2,Sports & Fitness,US,0.0,16
491562475,USA,2014-04-24,2014-04-24,2014-04-24,2015-05-07,21,Business & Professional,US,30.4,671
491581735,UK,2014-04-24,2014-05-28,2014-05-28,2014-05-28,233,,GB,1507.04,3149
491644765,USA,2014-04-24,2016-05-02,2016-05-02,2016-05-02,175,Health & Wellness,US,,0
491681505,USA,2014-04-24,2014-04-24,2014-04-24,,2,Science & Technology,US,,0
491771155,USA,2014-04-24,2014-09-19,2014-09-19,,49,Other,US,0.0,1757
491829605,Canada,2014-04-24,2014-04-24,2016-03-30,2016-03-30,101,Health & Wellness,CA,5298.13,262
491856865,USA,2014-04-24,2014-04-24,2014-04-24,2014-04-24,97,Business & Professional,US,7991.1,245
491958275,USA,2014-04-24,2014-04-24,2014-04-25,2014-04-25,1568,Auto & Boat & Air,US,385648.76,2885
492290085,Australia,2014-04-25,2016-05-02,2016-05-03,2016-05-03,19,Business & Professional,AU,2283.79,168
492537035,Canada,2014-04-25,2014-04-29,2014-04-29,2014-04-29,69,Business & Professional,CA,0.0,291
492620025,USA,2014-04-25,2014-04-25,2014-04-25,2014-04-25,18,Health & Wellness,US,2714.6,147
493275885,USA,2014-04-26,2014-04-26,2014-04-26,2014-04-26,1,Charity & Causes,US,1035.0,50
493344135,Singapore,2014-04-26,2014-04-27,2014-04-27,2014-04-27,11,Religion & Spirituality,SG,2657.44,157
493961005,USA,2014-04-28,2014-05-12,2014-05-12,2014-05-12,1,Music,US,21.0,2
493969465,Italy,2014-04-28,2014-04-28,2014-04-28,2014-05-21,169,,,257993.65,2588
494127525,France,2014-04-28,2014-04-28,2014-04-28,2014-04-28,18,Science & Technology,US,127374.21,1900
494132375,USA,2014-04-28,2014-04-28,2014-04-28,2014-04-28,4083,Performing & Visual Arts,US,401506.53,39139
494177685,USA,2014-04-28,2014-04-28,2014-05-01,2014-05-01,29,Food & Drink,US,57809.71,316
494189335,USA,2014-04-28,2014-04-28,2014-04-28,2014-08-04,1558,,US,38754.23,10266
494350895,USA,2014-04-28,2014-04-28,2014-04-28,2014-04-28,7,Fashion & Beauty,US,165.0,10
494496305,Australia,2014-04-28,2014-04-28,2014-04-28,2015-02-24,2184,Film & Media & Entertainment,AU,6346.24,18981
494712425,UK,2014-04-29,2014-04-29,2014-04-29,2014-05-01,686,,,220.52,3535
494856175,France,2014-04-29,2014-07-03,2014-07-03,2014-07-03,41,,FR,2516.05,83
494953595,USA,2014-04-29,2014-04-29,2014-04-30,2014-07-22,7,Business & Professional,US,5824.01,384
495159345,USA,2014-04-29,2014-04-29,2014-04-30,,185,,US,0.0,457
495215605,USA,2014-04-29,2014-08-19,2014-08-19,,14,Science & Technology,MX,0.0,701
495227725,USA,2014-04-29,2014-04-29,2014-04-29,2014-04-29,4,Food & Drink,US,23778.57,270
495416985,UK,2014-04-30,2015-11-03,2015-11-03,,8,Business & Professional,GB,0.0,196
495469215,UK,2014-04-30,2014-04-30,2014-05-07,,278,,GB,0.0,7956
495795705,USA,2014-04-30,2014-04-30,2014-04-30,,130,,,0.0,423
495813245,USA,2014-04-30,2015-06-01,2015-06-01,2015-06-01,249,Sports & Fitness,US,5.0,81
496044945,France,2014-04-30,2014-04-30,2014-04-30,2014-04-30,1,,,,0
496349665,USA,2014-05-01,2014-05-01,2014-05-01,2015-01-06,10,Performing & Visual Arts,US,0.0,91
496473965,USA,2014-05-01,2014-05-01,2014-05-01,,201,,US,0.0,3577
496587365,USA,2014-05-01,2014-05-01,2014-05-05,2014-05-05,8,Fashion & Beauty,US,14585.86,187
496743695,USA,2014-05-01,2014-05-01,2014-05-05,2014-07-14,113,Family & Education,US,0.0,5
496756725,USA,2014-05-01,2015-09-16,2015-09-16,,8,Film & Media & Entertainment,US,0.0,285
496990475,Australia,2014-05-01,2014-05-01,2014-05-08,,136,,AU,0.0,6309
497104895,USA,2014-05-02,2015-06-17,2015-06-18,,60,,US,0.0,24726
497418695,USA,2014-05-02,2014-08-08,2014-08-08,2014-08-08,5,Business & Professional,US,9100.0,256
497574835,USA,2014-05-02,2014-05-02,2014-05-20,2014-05-20,104,Food & Drink,US,8070.01,390
497947605,Italy,2014-05-03,2014-05-03,2014-05-03,2014-05-03,417,Health & Wellness,IT,42.48,140
497986105,Canada,2014-05-03,2014-05-03,2014-05-03,2014-12-16,80,,,7389.29,427
497999545,USA,2014-05-03,2014-05-03,2014-05-07,2014-05-07,2,Other,US,432.34,10
498255275,UK,2014-05-04,2014-07-07,2014-07-07,2014-07-07,108,Business & Professional,GB,16939.72,182
498439215,USA,2014-05-05,2015-02-26,2015-02-26,2015-02-26,2,Music,AU,,0
498454675,USA,2014-05-05,2014-05-05,2014-05-05,2014-05-05,20,,US,769.0,1188
498599395,USA,2014-05-05,2014-05-26,2014-05-26,,4181,,,0.0,14720
498834355,USA,2014-05-05,2014-05-06,2014-05-06,,172,,,0.0,3687
499244565,Netherlands,2014-05-06,2014-05-11,2014-05-11,,17,,NL,0.0,658
499299685,UK,2014-05-06,2014-05-06,2014-05-07,2014-05-07,3,Business & Professional,GB,272.83,11
499301105,France,2014-05-06,2014-05-06,2014-05-12,2014-05-12,25,,,5424.92,51
499413745,UK,2014-05-06,2014-05-06,2014-05-20,,794,Family & Education,GB,0.0,3489
499489805,USA,2014-05-06,2015-03-03,2015-03-03,2015-03-03,9,Food & Drink,US,12980.0,95
499777415,USA,2014-05-06,2015-03-17,2015-03-24,,60,Business & Professional,US,0.0,12
500045385,UK,2014-05-07,2014-05-07,2014-05-13,,84,,GB,0.0,2127
500246405,USA,2014-05-07,2014-11-13,2014-11-15,,47,Community & Culture,US,0.0,32
500297705,Canada,2014-05-07,2014-05-07,2014-06-16,2014-06-16,24,Community & Culture,CA,2919.94,104
500304705,USA,2014-05-07,2014-05-07,2014-05-07,,78,,US,0.0,2191
500315645,UK,2014-05-07,2014-05-07,2014-05-07,,15,,,0.0,104
500424875,UK,2014-05-07,2015-01-19,2015-01-19,2015-01-19,36,Health & Wellness,GB,549.38,39
500517605,USA,2014-05-07,2014-05-07,2014-05-07,,100,,US,0.0,1281
500583975,USA,2014-05-07,2014-05-07,2014-05-12,2014-05-12,3,Sports & Fitness,US,3168.85,86
500931425,Germany,2014-05-08,2014-05-08,2014-05-08,2014-05-22,2974,Business & Professional,DE,4637.01,33
501021125,UK,2014-05-08,2015-06-02,2015-06-02,2016-01-18,140,Sports & Fitness,GB,19180.63,588
501289945,USA,2014-05-08,2014-05-08,2014-05-08,2014-05-08,55,Health & Wellness,US,56467.49,2258
501304095,USA,2014-05-08,2014-08-26,2014-08-26,,21,Government & Politics,US,0.0,278
501386075,USA,2014-05-08,2014-05-08,2014-05-08,2014-05-08,2,Fashion & Beauty,US,1866.6,104
501395115,UK,2014-05-08,2014-05-08,2014-05-08,2014-05-08,1,Community & Culture,GB,,0
501430885,USA,2014-05-08,2014-05-08,2014-05-08,,1,Other,US,0.0,77
501616175,Canada,2014-05-08,2016-01-03,2016-01-03,2016-03-29,16,Home & Lifestyle,CA,699.05,31
501621975,USA,2014-05-08,2014-10-26,2014-10-26,2014-10-26,36,Hobbies & Special Interest,,,0
501629175,USA,2014-05-08,2014-05-08,2014-05-08,2014-06-07,45,,US,1873.73,210
501674485,Australia,2014-05-09,2014-06-16,2014-06-16,2015-07-01,37,,,8778.53,2392
502025295,USA,2014-05-09,2014-05-09,2014-05-09,,22,,,0.0,61
502234735,USA,2014-05-09,2014-09-17,2014-09-17,2014-09-17,24,Hobbies & Special Interest,US,39403.39,1805
502793185,USA,2014-05-10,2014-05-13,2014-05-13,2014-05-13,1,,US,26.36,2
502960665,USA,2014-05-11,2014-05-11,2014-05-11,2014-05-11,334,Other,US,10989.77,333
503013075,Australia,2014-05-11,2015-05-25,2015-05-25,2015-05-25,1,Community & Culture,AU,634.65,22
503104865,USA,2014-05-11,2014-05-11,2014-05-12,2014-05-12,4,,CA,27340.9,457
503135695,Canada,2014-05-12,2014-05-14,2014-05-14,2014-05-14,8,Health & Wellness,NL,,0
503158425,Australia,2014-05-12,2014-10-16,2014-10-16,2014-10-16,14,Business & Professional,AU,2107.23,16
503205105,Netherlands,2014-05-12,2014-05-13,2014-05-13,2014-06-05,233,,NL,0.0,3
503245185,USA,2014-05-12,2015-04-16,2015-04-16,,37,Business & Professional,US,0.0,402
503313015,UK,2014-05-12,2014-05-12,2014-05-13,2014-05-13,9,Health & Wellness,GB,5522.69,215
503379215,USA,2014-05-12,2014-05-12,2014-05-12,2014-05-12,337,Business & Professional,US,18810.0,2312
503687485,USA,2014-05-12,2014-05-12,2014-05-12,2014-05-12,961,,US,266966.64,11785
503822545,USA,2014-05-12,2014-08-13,2014-08-14,2014-08-14,1686,Film & Media & Entertainment,US,845570.61,23373
503969995,USA,2014-05-13,2014-05-13,2014-05-13,2014-05-13,361,Other,US,169307.64,6496
503981725,Italy,2014-05-13,2014-05-13,2014-05-13,,1,Science & Technology,,0.0,110
503990555,Canada,2014-05-13,2014-08-27,2014-08-27,,82,,CA,0.0,70
504041125,Germany,2014-05-13,2014-05-13,2014-05-13,2015-10-13,45,Business & Professional,DE,81.39,1908
504075585,USA,2014-05-13,2014-05-13,2014-05-13,,16,,US,0.0,52
504098425,USA,2014-05-13,2014-05-13,2014-05-13,,208,Religion & Spirituality,US,0.0,89
504161405,USA,2014-05-13,2014-05-13,2014-05-13,2014-05-13,757,Fashion & Beauty,US,11099.7,1397
504381875,USA,2014-05-13,2014-05-13,2014-05-13,,114,,US,0.0,4949
504424025,USA,2014-05-13,2014-05-15,2014-05-17,2014-05-17,230,,US,195670.96,3727
504511365,USA,2014-05-13,2014-05-30,2014-05-30,2016-01-08,80,,US,187.04,2115
504760885,Netherlands,2014-05-14,2016-09-01,2016-09-01,,194,,NL,0.0,201
505399965,Australia,2014-05-14,2014-05-14,2014-05-14,,1,Music,AU,,0
505427985,USA,2014-05-14,2014-08-08,2014-08-08,2015-04-30,37,Other,US,19208.05,7045
505445105,USA,2014-05-14,2014-05-14,2014-05-14,,887,,PH,0.0,1332
505577625,UK,2014-05-15,2014-08-29,2014-08-29,,1,Government & Politics,GB,0.0,22
505631915,UK,2014-05-15,2014-05-15,2014-05-15,2015-01-08,42,,,0.0,1
505857465,USA,2014-05-15,2014-05-15,2014-05-15,2014-05-15,2240,Performing & Visual Arts,US,709784.69,39746
506068795,USA,2014-05-15,2014-05-15,2014-05-15,2014-05-15,79,Music,,4.0,3
506157355,UK,2014-05-15,2014-05-15,2014-05-15,2014-05-15,40,Travel & Outdoor,GB,981.89,117
506166365,USA,2014-05-15,2014-08-11,2014-08-11,2014-10-11,564,Food & Drink,US,0.0,745
506270165,USA,2014-05-15,2014-05-15,2014-05-16,2014-05-16,3,Film & Media & Entertainment,US,4075.0,210
506329625,USA,2014-05-15,2014-05-15,2014-05-15,2014-05-15,12,Other,US,25990.84,607
506594385,Spain,2014-05-16,2014-05-16,2014-05-16,2014-11-04,16,Other,ES,187.43,245
506665465,USA,2014-05-16,2016-04-01,2016-04-01,2016-04-01,1,Music,US,24780.0,148
506674175,USA,2014-05-16,2015-03-02,2015-03-02,2015-03-23,770,Health & Wellness,US,54013.34,2522
506734415,USA,2014-05-16,2015-09-25,2015-09-25,,98,Health & Wellness,US,0.0,8
506766445,USA,2014-05-16,2015-05-30,2015-05-30,2015-06-07,3,Other,US,1680.0,551
506840835,USA,2014-05-16,2014-05-16,2014-05-16,2014-06-02,326,Science & Technology,US,618.86,11880
506880625,USA,2014-05-16,2014-05-16,2014-06-21,2014-10-17,66,Food & Drink,,3323.4,178
506893135,Canada,2014-05-16,2014-05-16,2014-05-16,2014-05-16,82,Sports & Fitness,CA,2109.13,33
507079995,USA,2014-05-17,2014-05-17,2014-05-30,2014-05-30,40,Other,US,145081.07,2598
507416035,USA,2014-05-18,2014-05-18,2014-05-18,,2,Other,,0.0,1
507788275,UK,2014-05-19,2014-05-21,2014-10-17,,1835,,GB,0.0,28004
507878675,USA,2014-05-19,2014-05-22,2014-05-22,2014-05-22,480,Other,US,29390.0,4336
508051205,USA,2014-05-19,2014-05-19,2014-05-19,2014-05-19,1,Food & Drink,US,615.0,25
508239545,USA,2014-05-19,2014-05-19,2014-05-19,2014-05-19,51,Food & Drink,US,220.0,3
508440195,UK,2014-05-20,2016-05-10,2016-05-12,2016-05-12,49,Business & Professional,GB,60392.71,407
508799815,USA,2014-05-20,2014-09-22,2014-09-22,,43,Science & Technology,GB,0.0,2225
508809725,Canada,2014-05-20,2014-05-20,2014-05-23,,14,,CA,0.0,461
508870125,USA,2014-05-20,2014-05-20,2014-05-20,2014-05-20,26,Travel & Outdoor,US,74415.8,2535
508940195,USA,2014-05-20,2015-02-06,2015-02-09,2015-02-09,4,,CA,416.03,72
509142805,UK,2014-05-21,2014-05-21,2014-05-21,2014-05-21,20,Sports & Fitness,GB,103.28,5
509208585,Germany,2014-05-21,2014-05-21,2014-05-21,2015-02-10,111,,DE,6912.95,5533
509235925,USA,2014-05-21,2015-10-29,2015-10-29,2015-10-29,1,Community & Culture,US,1804.96,41
509294965,USA,2014-05-21,2014-05-21,2014-05-21,,1,,US,0.0,1
509432745,USA,2014-05-21,2014-10-24,2014-10-24,,16,Business & Professional,CA,0.0,207
509436115,USA,2014-05-21,2014-05-21,2014-05-21,2014-05-21,26,Travel & Outdoor,FR,23507.56,265
509549515,Spain,2014-05-21,2014-05-21,2014-05-21,2014-05-28,2080,Other,CO,0.0,23955
509629555,USA,2014-05-21,2014-05-21,2014-05-21,,5,,,0.0,6
510131675,USA,2014-05-22,2014-05-27,2014-05-27,2014-05-27,969,Family & Education,US,1330.0,5
